ASIN,Title,Brand,Fulfillment,Category,Subcategory,Price,Monthly Sales,Sales Trend (90 days) (%),Monthly Revenue,Review Count,Reviews Rating,Seller,Number of Active Sellers,Sales Year Over Year (%),Storage Fee (Jan - Sep),Storage Fee (Oct - Dec),Best Sales Period,Age (Month),Number of Images
B08PBHD1RD,"AKEZON LED Flush Mount Ceiling Light, 14 inch 24W (200W Equivalent) Dimmable, 3000K Warm White 2000lm, Brushed Nickel Round Lighting Fixture for Kitchen Bedroom Bathroom Hallway, ETL Listed, KC8078-14",AKEZON,FBA,Tools & Home Improvement,Close To Ceiling Lights,65.99,0,0.0,0.0,142.0,4.5,Topone HK,1,,382.5,956.25,08/01/2021,26,7.0
B077CP8L16,"Gate Lockbox Single Hole Weldable Steel Unpainted (3 1/2"" x 4 1/4"" x 1 1/4"")",,FBM,Tools & Home Improvement,Door Hardware & Locks,23.6,0,0.0,0.0,,,Gate Openers and more,1,,,,03/01/2021,65,3.0
B000C02ZBU,Centric Parts 121.65038 C-Tek Standard Brake Rotor,Centric,FBM,Automotive,Rotors,130.87,0,0.0,0.0,,,Shop Eddies 🏁✳️🚚,4,,,,03/01/2021,66,1.0
B01N8YFQHE,Overpeak 7-1/4 Inch Circular Saw Blade Carbide Ultra Finish Saw Blades with 5/8 Inch Arbor and PermaShield Coating,Overpeak,FBA,Tools & Home Improvement,Circular Saw Blades,11.59,0,-126.0,0.0,689.0,4.5,OVERPEAK,1,-63.0,23.88166666666666,83.06666666666665,09/01/2021,76,7.0
B08NWLM6M6,Front Rear Semi-Metallic Brake Pads Kit For Hyundai Genesis KSM-100149,SIM,Amazon,Automotive,Brake Pads,32.97,0,0.0,0.0,33.0,4.4,Amazon,1,,,,10/01/2022,8,3.0
B098JJWYDZ,"Night Light, Bedside Bedroom Lamp, Small Led Table Lamps, Smart Touch Control Lights, Battery Powered, Wireless Rechargeable lamp (Dimmable 3 Level Warm White Light, Six Colour Changing RGB) HP-7",LK&smart,FBM,Tools & Home Improvement,Desk Lamps,16.99,0,-74.0,0.0,36.0,3.9,like smart,1,,,,03/01/2022,19,7.0
B072N6PJVH,Dabbledown Decals Tattoo Shop Logo White Version Car Window Windshield Lettering Decal Sticker Decals Stickers Girl JDM Drift,Dabbledown,FBM,Tools & Home Improvement,Home Décor Accents,11.0,0,0.0,0.0,,,Dabbledown,1,,,,03/01/2021,27,1.0
B0B4S8R182,"Engine Timing Camshaft VVT Gear, Intake and Exhaust Cam Sprocket Replacement 55567048 55567049, Fit for Chevrolet G3 Aveo Cruze Sonic Opel Vauxhall Astra 1.6L 1.8L,",LDCRE,FBA,Automotive,Gears,169.0,0,0.0,0.0,2.0,1.0,QiSheng Store,1,,81.26546621367427,282.6624911779975,09/01/2022,9,8.0
B09B3KNGHH,"ROPALIA Wallpaper Border Peel and Stick Wall Border Waistline Border, 3.55ft 3D Waterproof Wall Stickers Self-Adhesive Foam Baseboard Sticker for Kitchen Bathroom Bedroom Living Room Home Decor",ROPALIA,FBM,Tools & Home Improvement,Home Décor Accents,5.99,0,0.0,0.0,14.0,2.7,Eiyowei. US,1,,,,03/01/2022,19,8.0
B09SB469HY,"Driver Side Master Power Window Switch for 2009-2010 Dodge Nitro Journey, 2008-2012 Jeep Liberty Grand Caravan, Replace OE 4602632AB, 4602632AD, 4602632AF, 4602632AH, 901-482",TEMOLA,FBA,Automotive,Power Window,19.59,0,-133.0,0.0,5.0,4.3,WINMAN Global,0,,29.156422777777777,101.41364444444444,08/01/2022,12,7.0
B07KRJZ55W,Chrome ABS Grille Overlay fit for Cadillac CTS 2008-2011,Elite Auto Chrome,FBM,Automotive,Grille Inserts,169.95,0,0.0,0.0,1.0,5.0,Upgrade Your Auto,1,,,,-,39,3.0
B09NY7R569,"New Universal Triple Blockade Pop Up Bounce Core Sink Stopper Filter Hair, Bathroom Sink Stopper Pop Up, Sink Drain Plug Drain Holes, Stainless Steel Bathroom Sink Drain Filter",Godemmio,FBM,Tools & Home Improvement,Sink Drains,9.91,0,0.0,0.0,,,Godemmio,1,,,,06/01/2022,15,9.0
B096BGQLHC,"Solar Outdoor Lights, Solar Lights Outdoor Garden Waterproof Decorative,2 Pack LED Rime Outdoor Solar Flower Lights, Solar Powered Lights for Patio,Lawn,Garden,Yard Decoration (Yellow)",SlappyShirts,FBM,Tools & Home Improvement,Path Lights,26.99,0,0.0,0.0,1.0,3.0,ZhangHaoshengdedian,1,,,,06/01/2022,17,6.0
B095PR887T,"Bonsion Drawer Slides 20 Inch Soft Close Drawer Slides Full Extension Cabinet Drawer Slide Ball Bearing Drawer Slides, Heavy Duty Drawer Slide 10 Pairs",Bonsion,FBA,Tools & Home Improvement,Drawer Slides,89.99,0,0.0,0.0,11.0,3.4,Bonsion,1,,138.80208333333331,347.00520833333326,01/01/2022,18,6.0
B096SDW9VP,in-Channel Style Smoke Window Sun Rain Visor Vent Guard Deflector Shade Fit for 2018-2021 Chevrolet Equinox,JUMBOMOTOR,FBM,Automotive,Body,32.99,0,0.0,0.0,4.0,2.9,99_OnLine,1,,,,06/01/2022,18,4.0
B009TAXYSM,3D MAXpider Second Row Custom Fit Floor Mat for Select Infiniti FX35/45 Models - Classic Carpet (Black),3D MAXpider,Amazon,Automotive,Floor Mats,51.57,0,0.0,0.0,9.0,4.3,Amazon,1,,,,03/01/2021,66,7.0
B0856425NC,"(Pack of 5) Class 3 Hi-Viz Long Sleeve Black Bottom Safety T-Shirts with Reflective Tapes(Lm, 5XL)",Troy,-,Tools & Home Improvement,Shirts,74.95,0,0.0,0.0,466.0,4.3,,1,,,,03/01/2021,33,6.0
B08NWM7FFJ,Transit Auto - Front Rear Coated Drilled Slotted Disc Brake Rotors And Ceramic Pads Kit For Volkswagen Passat KDT-100306,Transit Auto,Amazon,Automotive,Brake Kits,257.4,0,0.0,0.0,,,Amazon,1,,,,05/01/2022,11,3.0
B084V3QF8N,"3 Inch Mailbox Numbers, Self Adhesive Door Address Number Stickers for Apartment Office Hotel Home Room. (3 Inch - No.2, Silver)",Petoor,FBM,Tools & Home Improvement,Mailbox Numbers,6.6,0,0.0,0.0,1350.0,4.6,ypmo shop,2,,,,05/01/2021,35,6.0
B08NWTK88X,"Front Rear Semi-Metallic Brake Pads Kit For 2004-2011 Saab 9-3 With 11.2"" Diameter Rotor or 11.89"" KSM-100446",SIM,Amazon,Automotive,Brake Pads,43.77,0,0.0,0.0,33.0,4.4,Amazon,1,,,,08/01/2022,8,3.0
B09W9Y9QCY,Front Rear Ceramic Brake Pads Kit For Subaru Outback Impreza Forester Legacy Baja KCX-100110,CMX,Amazon,Automotive,Brake Pads,64.45,0,0.0,0.0,92.0,4.3,Amazon,1,,,,05/01/2022,11,2.0
B000P4ULNC,Amana Tool - RB-104 High Precision Steel Router Collet Reducer 8mm Overall Dia x 6mm Inner,Amana Tool,FBM,Tools & Home Improvement,Collets,5.81,0,0.0,0.0,842.0,4.6,Routerbitworld,2,-71.0,,,10/01/2021,75,5.0
B005EXP3KA,Crimp Pliers for COAX BNC and TNC Connect RG 58/59/62/71/223,KNIPEX,FBM,Tools & Home Improvement,Crimpers,236.45,0,0.0,0.0,,,JBTools,3,,,,-,67,1.0
B08N5G8YMR,Supplying Demand W10917724 W10437094 Electric Range Cooktop Infinite Switch Replacement Model Specific Not Universal,Supplying Demand,FBA,Tools & Home Improvement,Parts & Accessories,45.99,0,-111.0,0.0,17.0,3.7,Supplying Demand,1,65.0,18.48294789109262,64.28851440380043,06/01/2022,28,5.0
B002I6TQTU,DIMENSIONS Stamped Cross Stitch 'Drink Wine' DIY Apron Kit,Dimensions,FBM,"Arts, Crafts & Sewing",Stamped Kits,24.99,0,-50.0,0.0,30.0,3.9,The Three Wests,1,-50.0,,,01/01/2023,144,1.0
B08PF5N3WB,"ELW Leather Apron for Kitchen, BBQ, Cooking, Woodworking, Barber, & Crafting - 100% High Quality Top Grain Leather - Large Tool Pockets - 3/4 oz Thickness - Adjustable Size M to 2XL – Black",European Leather Works,FBM,Tools & Home Improvement,Aprons,98.99,0,0.0,0.0,,,European Leather Works,1,,,,10/01/2021,28,9.0
B09DWYVB8R,"ReallyDobry 24 Pcs Teardrop Alloy Charms - 8 Styles Crystal Beads Pendants Charms - Cute Rectangular Charm Pendants for Crafts, Jewelry Making Earrings Bracelets Necklace DIY Making Supplies",ReallyDobry,FBA,"Arts, Crafts & Sewing",Charms,9.99,0,0.0,0.0,1.0,3.0,ReallyDobry,1,,2.4916666666666667,8.666666666666666,10/01/2021,18,3.0
B004HNAZTW,1- SYSTEM SENSOR EPS101 SYSTEM SENSOR EPS10-1,System Sensor,FBM,Tools & Home Improvement,Switches & Dimmers,260.82,0,0.0,0.0,0.0,,SupplyMount,1,,,,03/01/2021,82,2.0
B078KC259T,"Northern Lights Pendant. Northern Lights Trees Necklace. Jewelry, Birthday Gift",linxiao,FBM,"Arts, Crafts & Sewing",Jewelry Clasps,3.99,0,-133.0,0.0,,,DANYANGSHIBAOXINPIGE,1,0.0,,,02/01/2022,31,3.0
B07WQYD4P2,Rough Rider Double Lock Amber Bone,Rough Rider,FBM,Tools & Home Improvement,Pocket Knives & Folding Knives,32.0,0,0.0,0.0,,,In The Pocket Gifts,1,,,,06/01/2021,32,1.0
B00LH2XDSG,"Meoded Paint & Plaster Crystal Brush Glitter Paint, Sparkle Finish, Interior Paint, Advanced Water-based Formula",Meoded Paint & Plaster,FBM,Tools & Home Improvement,Interior & Exterior House Paint,53.5,0,-100.0,0.0,4.0,2.8,Meoded Paint & Plaster,1,,,,07/01/2022,32,3.0
B0041USCJQ,QLT By MARSHALLTOWN CE557B 6-Inch by 4-Inch Blue Steel Edger with Wood Handle,Marshalltown,FBM,Tools & Home Improvement,Floats,20.43,0,0.0,0.0,1.0,5.0,Toolup,1,,,,03/01/2021,144,2.0
B08FX4H4BB,Lightning Solar Powered Welding Helmet Mask Auto Darkening Welding Helmet for Welding and Grinding Work,Edinstry,FBM,Tools & Home Improvement,Welding Helmets,84.49,0,0.0,0.0,,,SmartHouzzz Direct,1,,,,03/01/2021,31,4.0
B08FNHJS3P,Designers Impressions Royal Series 4 Piece Black Bathroom Hardware Set: MBA5500-4,Designers Impressions,FBM,Tools & Home Improvement,Bathroom Hardware,47.95,0,0.0,0.0,4.0,4.1,Cabinet Hardware 4 Less,1,,,,-,31,1.0
B07KW2C81W,FTTH Optical Fiber Mini Power Meter -50~+26dBm Komshine KPM-25 Test Equipment for CCTV CATV Communication (KPM-25M (-50~+26dBm)),Komshine Technology Limited,FBM,Tools & Home Improvement,Multi Testers,25.0,0,0.0,0.0,1.0,5.0,Just fiber optic,1,,,,03/01/2021,50,6.0
B08GY6JKWH,"Sudamlasibazaar - Swan Neck Turkish Morroccan Table Lamp, Desk Lamp, Bedside Lamp",Sudamlasibazaar,FBM,Tools & Home Improvement,Table Lamps,52.9,0,0.0,0.0,1.0,5.0,SudamlasiBazaar USA,1,,,,03/01/2021,30,1.0
B08FNJQZ54,Designers Impressions Royal Series 3 Piece Black Bathroom Hardware Set: MBA5500-3,Designers Impressions,FBM,Tools & Home Improvement,Bathroom Hardware,42.95,0,0.0,0.0,4.0,4.1,Cabinet Hardware 4 Less,1,,,,-,30,1.0
B07H7TPS9Y,"1"" Chainette Fringe Trim - 18 Continuous Yards - Many Colors Available - Made in USA! (Pale Gold)",BBTRIMANDRIBBON,FBM,"Arts, Crafts & Sewing",Fringe Trim,22.0,0,0.0,0.0,2.0,4.6,BBTRIMSANDRIBBON,1,100.0,,,07/01/2022,44,2.0
B09JMWSF38,"USIGONG 90 g 3 Pack of Iron Oxide Powder, Concrete Pigment, Cosmetics Pigment，Cement,Mortar, Yellow Iron Oxide Powder | red Iron Oxide Powder | Blue Iron Oxide Powder,Each Color 30 g",USIGONG,FBM,"Arts, Crafts & Sewing",Paint Making Materials,23.98,0,0.0,0.0,,,USIGONG lighting US,1,,,,11/01/2021,18,6.0
B09C1V2TG7,Reusable Plastic Wall Stencil // Hanging Leaves // Art Craft Mylar Template (45x65cm),Nakleo,FBA,"Arts, Crafts & Sewing",Drawing & Lettering Aids,32.9,0,-50.0,0.0,1.0,5.0,Nakleo Art & Wall Decor,2,,129.0598664694698,448.9038833720688,01/01/2023,19,3.0
B09W67SVKS,Bihoa White Floral Outlet Light Switch Cover Decorative Outlet Switch Plate Covers Wall Plates Kids Bedroom Bathroom Kitchen Decor,Bihoa,FBA,Tools & Home Improvement,Wall Plates,11.59,0,-100.0,0.0,1.0,1.0,LUCKY DAY WITH U,1,,1.7791777777777775,6.188444444444444,10/01/2022,7,7.0
B07D46QJML,"COLIBROX 5"" CROW PRIMITIVE RAVEN STENCIL STAR STARS BIRD PATTERN TEMPLATE PAINT CRAFT NEW",COLIBROX,FBM,"Arts, Crafts & Sewing",Airbrush Materials,12.99,0,0.0,0.0,18.0,4.3,effective goods,1,-90.0,,,07/01/2021,57,1.0
B099ZYWY7Q,Sequins African Cotton Lace Fabric with Hole Comfortable Swiss Lace Fabric Dry Laces Fabrics 5 Yard (wine),Milylace,FBM,"Arts, Crafts & Sewing",Fabric,74.0,0,0.0,0.0,1.0,3.0,广州炫星贸易有限公司,1,,,,-,15,1.0
B09L7XB1SL,<50PC> Christmas Disposable Face mask with Designs for Adults Women Holiday Masks Breathable Full Face Cover Protection (06),Fankiway,FBM,Tools & Home Improvement,Safety Masks,10.99,0,0.0,0.0,13.0,4.6,Toeaeesiolhr,1,,,,11/01/2021,17,7.0
B07J5V3CDQ,"(31 Models) Handmade Pendant Ceiling Lamp Mosaic Shade, 2019 Stunning 16.5"" Height - 7"" Globe, Turkish Moroccan Glass Lantern Arabian Bedside Home Decoration Light Bronze (Candy)",LaModaHome,FBM,Tools & Home Improvement,Pendant Lights,51.95,0,0.0,0.0,1.0,4.0,Lamodahome,10,,,,03/01/2021,40,2.0
B09B621F3P,Cestony 3D Skull Rose Candle Holder Candle Silicone Molds for Making Candle Resin Pillar Aromatherapy Candles Wax Soap Flower Specimen Clay Craft,Cestony,FBA,"Arts, Crafts & Sewing",Molds,16.69,0,-100.0,0.0,20.0,4.6,Airibady,1,,29.06101630208333,101.08179583333336,03/01/2022,19,6.0
B0744FL7D2,Patch Portal Bald Eagle Sugar Skull Red 3.5 Inch Embroidery,Patch Portal,FBA,"Arts, Crafts & Sewing",Appliques,19.0,0,0.0,0.0,0.0,,Patch Portal,1,,0.4993553909351883,1.7368883162963074,03/01/2021,56,6.0
B08L5X6SBF,OMED Glass Semi Flush Mount Ceiling Light | Clear Glass Pendant Lamp E26 Socket LED Bulb Included| Shade Farmhouse Lighting for Bedroom Hallway Entryway Cafe Bar Corridor Porch and Passway,OMED,FBA,Tools & Home Improvement,Close To Ceiling Lights,28.95,0,0.0,0.0,79.0,4.6,OMED Lighting,1,-58.0,423.1958671874999,1471.9856249999998,09/01/2021,26,7.0
B07PJH7X28,"Quaanti Burner Covers,2PCS Universal Stove Burner Covers Protector Sheets Oven Liner Reusable,Stove Top Gas Burner Bib Liners Covers Stovetop Range Protectors Non Stick (Silver)",Quaanti,FBM,Tools & Home Improvement,Accessories,17.99,0,0.0,0.0,2.0,4.0,Shengxue Shop,1,,,,03/01/2021,46,3.0
B07P432Z5X,Hapstone T1 Adjustable Angle Guide for Knives for Precise Freehand Sharpening on Bench Stones,Gritomatic,FBA,Tools & Home Improvement,Sharpening Stones,46.0,0,100.0,0.0,22.0,4.1,Gritomatic,1,-87.0,11.56755922435737,40.23498860646041,12/01/2021,48,5.0
B082SDF4ZD,"TDELTA 1 Pack 10 FT 30 LED Fairy String Lights - LED String Lights - Firefly Lights - Silver Wire - Battery Operated- for Christmas, Bedroom, Patio, Garden, Parties, Wedding - Warm White",TDELTA,FBA,Tools & Home Improvement,String Lights,4.25,0,0.0,0.0,639.0,4.3,Le1,1,-93.0,3.134547013888889,10.902772222222223,11/01/2021,40,6.0
B004BP0QYU,Weavers Cloth 43/44 Wide 55% Polyester/45% Cotton D/R-White,Springs Creative Products,FBM,"Arts, Crafts & Sewing",Fabric,81.99,0,-100.0,0.0,2.0,4.3,-Supermart,1,100.0,,,03/01/2021,65,2.0
B00G2I0VP8,Emerald Green Jewel Small GoKnit Pouch Project Bag w/ Loop & Drawstring,KnowKnits,FBA,"Arts, Crafts & Sewing",Yarn Storage,26.99,0,0.0,0.0,1.0,5.0,Purveyor of All Things Creative,1,0.0,8.175781249999998,28.4375,09/01/2021,77,5.0
B08LZNMJ3B,"24 PCS Low Voltage Cable Connector for Landscape Lightning| 12,14,16 Gauge",,FBA,Tools & Home Improvement,Spotlights,25.99,0,0.0,0.0,2.0,2.1,BD Force,1,-79.0,1.4803025422979894,5.148878407993007,03/01/2021,28,9.0
B08GRZL7BK,"Sublimation Earring Blanks, MDF Sublimation Printing Earrings for Jewelry Making DIY Craft, 6 Pairs",Yin Feng,FBM,"Arts, Crafts & Sewing",Earring Backs & Findings,2.99,0,0.0,0.0,,,us - Yin Feng,1,,,,10/01/2021,31,6.0
B098K9QB3V,"GroupB Wooden Printing Blocks – Hand-Carved Wood Block Stamp with Decorative Design Made from Quality Wood for Fabric Printing, Mehndi, Clay Pottery, Crafts, Scrapbook Print, and More – XXL-05",GroupB,FBA,"Arts, Crafts & Sewing",Wood Stamps,14.99,0,200.0,0.0,3.0,3.8,Blessings Group,1,,9.583333333333332,33.33333333333333,11/01/2021,20,4.0
B005DVEGPG,"Alno A0018-PC ADA Modern Compliant Grab Bars, Polished Chrome",Alno,FBM,Tools & Home Improvement,Towel Bars,152.37,0,0.0,0.0,,,Faucets and More,5,,,,-,74,2.0
B01LWN6TQH,XENO E03 Rugged AA size Keychain LED Flashlight with Cree XM-L2 U2 LED 6 Modes Waterproof - red,Xeno,FBA,Tools & Home Improvement,Handheld Flashlights,25.55,0,-120.0,0.0,18.0,4.2,XENOLED,1,127.0,13.584571952608702,47.25068505255201,04/01/2022,65,4.0
B07V5VBF62,"McCall Pattern Company McCall's Women's Shin Length Dress and Jumpsuit, Sizes 14-22 Sewing Pattern, White",McCall Pattern Company,FBM,"Arts, Crafts & Sewing",Sewing Patterns & Templates,17.98,0,-143.0,0.0,7.0,4.8,lutt816,1,,,,10/01/2021,34,10.0
B01M72O7VL,"Long Basin Wrench Self Adjust Bath Sink Tap Repair Spanner 16"" TE578",AB Tools-Toolzone,FBM,Tools & Home Improvement,Adjustable Wrenches,20.7,0,0.0,0.0,12.0,4.7,AB Tools,1,,,,03/01/2021,62,1.0
B08TTK51R7,VERITS for Vintage Image Shabby Roses Furniture Transfers Decoupage Waterslide Decals FL430 Tole Decals & Transfers - Image Sizes is B - 1 Large + 2 Medium,WRD Methuselah Inc,FBM,"Arts, Crafts & Sewing",Decoupage,45.56,0,0.0,0.0,5.0,2.8,Around the clock!,1,,,,07/01/2021,24,1.0
B08LSRG98J,Tin Sign Garage Power Tool Screwdriver Retro Garage Garage Garage Bar Club Vintage Metal Sign Wall Decoration 8x12 Inches,Geuuki,FBM,Tools & Home Improvement,Home Décor Accents,5.99,0,0.0,0.0,1.0,5.0,Art Iron Poster Shop,2,,,,03/01/2021,28,5.0
B09DJ3SBGJ,Pack of 3 - Testor's 1145TT 1/4 Oz White Gloss Enamel Hobby Paint,Testor Corp,FBM,"Arts, Crafts & Sewing",Paints,17.76,0,0.0,0.0,,,BestSource OfficeSupplies,1,,,,09/01/2021,19,1.0
B07BVXRFSF,"Adesso 8026-15 Sahara Table Lamp, Brushed Steel",Adesso,FBM,Tools & Home Improvement,Table Lamps,68.83,0,0.0,0.0,7.0,4.3,IndyLiquidation,1,,,,08/01/2022,57,5.0
B09838X7L2,"Buffalo Plaid Christmas Wooden Snowflake Ornaments Natural Snowflake Christmas Embellishments Snowflakes Wood Slices Crafts Unfinished Wooden Snowflake Cutouts (Natural Style,150 Pieces)",Outus,FBA,"Arts, Crafts & Sewing",Hanging Ornaments,9.99,0,-136.0,0.0,23.0,3.9,Sunyant,1,,74.56838864583332,259.3683083333333,11/01/2021,21,7.0
B07BB3F6CQ,"Goulds 25GBS2017K4 Multi-Stage Centrifugal Booster Pump, 2 HP, Three Phase, 508-230/460 V, TEFC Enclosure, 10 Stages",Goulds,FBM,Tools & Home Improvement,Well Pumps,2986.0,0,0.0,0.0,,,pumpsupplystore,1,,,,03/01/2021,52,1.0
B0973HS5PP,"Magigoo MPC2018 3D Printer Adhesive Glue, Reduces Warping for Polycarbonate Filament on Glass, PEI, Buildtak, Kapton, 50ml 1.69 fl. oz. (4 Pack)",Magigoo,FBM,Tools & Home Improvement,Picture Hanging Materials,130.0,0,0.0,0.0,129.0,4.6,Datona Enterprises,1,,,,09/01/2021,18,5.0
B08LD8J5QR,"Kids Wide Brim Sun Protection Fishing Hat with Wire, Bucket Sunhat for Boys and Girls Outdoor Activities (Blue, L/XL)",SUN GLADE,FBA,Sports & Outdoors,Hats & Caps,16.99,0,-80.0,0.0,70.0,4.7,Sunglade Store,2,-92.0,28.737606687810747,99.95689282716782,04/01/2021,27,6.0
B09JL4N5KY,"[3 Pack] RV Curtain Clips, Side Curtain Hold Down, Plastic, Window Covering Hardware, White",Recycled Brand,FBA,Automotive,Furniture Parts & Hardware,7.99,0,-44.0,0.0,31.0,4.5,Recycled-Brand,1,,12.860283676603885,44.7314214838396,01/01/2022,18,6.0
B01MUEPJ4O,12V 8.6AH 190CCA GEL Battery for BMW 1000 S1000XR DWA 2016,Mighty Max Battery,FBM,Automotive,Batteries,34.99,0,0.0,0.0,,,Mighty Max Battery,1,,,,-,23,6.0
B00OBOQBUO,"Plasma Gouging Tip, C Style, 60-100A, PK5",Victor Thermal Dynamics,FBM,Automotive,Plasma Cutting Equipment,33.39,0,0.0,0.0,,,SEKEGE,4,,,,-,74,1.0
B0B1TRWD5J,"Paint Roller Kit, 4 Inch Roller Covers Set, Paint Tray and Tray Liners, Small Paint Brush 1 Inch 1.5 Inch and 2 Inch",Mister Rui,FBA,Tools & Home Improvement,Painting Tool Kits,39.59,0,0.0,0.0,,,"Painting craftsman co., Ltd",1,,,,10/01/2022,10,9.0
B09M12LS6P,Sunnyside 780G1M M-1 1G Deck & Roof Concentrate - 4ct. Case,Generic,FBM,Tools & Home Improvement,Flashing,101.75,0,0.0,0.0,,,Wings Enterprises Inc.,1,,,,-,15,1.0
B07RNFQ5VB,JR Studio 3x5 inch Blue Flag Thin White LINE Paramedic Logo Sticker (EMT Medic Insignia) Vinyl Decal Sticker Car Waterproof Car Decal Bumper Sticker,JR Studio,FBM,Automotive,Decals,4.99,0,0.0,0.0,,,JR Studios,1,,,,03/01/2021,40,2.0
B004C00JF0,Peterson Manufacturing 437 Chrome License Plate Light,Peterson Manufacturing,Amazon,Automotive,License Plate Lights,9.97,0,0.0,0.0,,,Amazon,0,,,,-,109,1.0
B00VH8ZWPW,Mister Petlife Love Saint Bernard Sticker Vinyl Auto Window Park st. st,Mister Petlife,FBA,Automotive,Decals,7.99,0,0.0,0.0,1.0,5.0,misterpetlife,1,,3.136145833333333,10.908333333333331,11/01/2021,54,1.0
B09MM7GSYB,Whirlpool Replacement 2260502W Water Filter Cap 2260518W WP2260518W AP6006884,cmydd,FBM,Tools & Home Improvement,Water Filters,14.9,0,-140.0,0.0,,,LI83827,1,,,,12/01/2022,16,6.0
B0088JDB7E,Brite-Lites Bluhm Enterprises Brite Lites Headlight Bulb - Xenon Blue - 100/55 Watt,britelites,FBM,Automotive,Headlight Bulbs,31.25,0,0.0,0.0,1.0,5.0,oemcycles,5,,,,03/01/2021,62,3.0
B004XJMTAS,BILLET4X4 Recovery Vehicle - Decal I - Off-Road (4X4 Vehicle Decal),BILLET4X4,FBM,Automotive,Decals,4.99,0,0.0,0.0,,,BILLET4X4,1,,,,03/01/2021,60,3.0
B0B2WHBWQS,"iUbbo 6 Pcs Suitcase Lock,6 Colors Mini Padlock with Key Home & School Essentials for Luggage Lock,Backpack,Suitcase Lock",iUbbo,FBA,Tools & Home Improvement,Keyed Padlocks,7.99,0,0.0,0.0,3.0,2.5,IUBBO,1,,6.261824670138889,21.780259722222223,08/01/2022,10,7.0
B0B3NHT3NT,"Ougist Halloween Decorations 3D Changing Face Moving Picture Frame, 6 Pack Portrait Horror Decoration Frame for Horror Party Castle Haunted House Home Decoration",Ougist,FBA,Tools & Home Improvement,Home Décor Accents,12.99,0,0.0,0.0,8.0,4.0,NewO2,1,,31.36667166666666,109.10146666666664,10/01/2022,8,7.0
B09MDQZNW6,"Big Cedar Designs Barry Christmas, Vinyl Decal Sticker (6''), Brown",Big Cedar Designs,FBM,Automotive,Decals,6.0,0,0.0,0.0,2.0,3.6,Coastal Signs & Apparel,1,,,,12/01/2021,16,2.0
B09V7TZ5RS,"Bushcraft Hand Auger Wrench, Scotch Eye Wood Auger Drill Bit Set Bushcraft Survival Tool Gear Settlers Wrench Peg and Manual Hole Maker Bushcraft Auger Tool for Outdoor Camping and Bushcrafting",JTWEB,FBA,Tools & Home Improvement,Auger Drill Bits,8.99,0,-147.0,0.0,8.0,5.0,erjishanus,1,,18.982310885416663,66.02542916666667,11/01/2022,13,7.0
B00MF34HGI,Wall Decal Vinyl Sticker Decals Art Decor Design Baseball Player Custom Name Number Kids Children Game Sport Living Bedroom Nursery (r631),CreativeWallDecals,FBM,Tools & Home Improvement,Home Décor Accents,28.99,0,0.0,0.0,3.0,4.1,CreativeWallDecals,1,,,,-,22,4.0
B0857JBS34,"Ultralux 38 Inch Classic LED Wall Vanity Light For Bathroom – 28W, 3000K Damp Location Approved Bathroom Lights Over Mirror, Bright 1600 Lumens Brushed Nickel Finish Bathroom Wall Mount TRIAC Dimmable",Ultralux,FBA,Tools & Home Improvement,Vanity Lights,79.99,0,-100.0,0.0,,,CLEANLIFE SUPPLY,1,,443.8805555555555,1109.7013888888887,10/01/2022,12,8.0
B09V28Y3PN,"sofirn HS05 AA Flashlight Headlamp, Mini Headlamp 1000 Lumens with LH351D, Magnetic Tail Cap, Dual-Way Clip, for EDC Camping Running Hiking Outdoor (HS05-kit)",sofirn,FBA,Tools & Home Improvement,Headlamps,29.99,0,0.0,0.0,16.0,4.7,Sofirn,1,,16.794715,58.4164,10/01/2022,12,6.0
B09SPBCB5F,"4 PCS Swan Drain Baske,Kitchen Sink Drain Basket Swan Drain Rack,Multi-Function Kitchen Triangle Sink Filter Swan Shape Corner Kitchen Sink Strainer Basket,Compatible With Most Sink Faucets",Lemooy,FBA,Tools & Home Improvement,Rough Plumbing,9.99,0,0.0,0.0,16.0,3.0,Yuhuan,1,,227.4376300721192,791.0874089465017,04/01/2022,12,7.0
B076HMN98F,OMAC Floor Mats Fits Mazda CX-5 2013-2016 Black / 3D All Weather Complete Set Custom Liner/Protected Odorless Performance Heavy Duty/Car SUV CX5 Automotive Accessories,OMAC,FBM,Automotive,Floor Mats,89.9,0,0.0,0.0,1.0,5.0,Omac USA,1,,,,03/01/2022,22,9.0
B0981STCM9,"MWBFPAFC Battery Terminal Connectors, 4 Way Battery Terminal with Hex Wrench, Excellent Copper Car Battery Terminal Quick Release Disconnect, Positive Negative for SAE/JIS Type A Posts (Silver)",MWBFPAFC,FBA,Automotive,Terminals & Ends,15.99,0,0.0,0.0,28.0,4.4,HeMaiWallMark,1,,13.955815017361108,48.54196527777777,08/01/2021,21,7.0
B095HMKLT3,"JTSGHRZ Ignition Coil C1646 UF620 96476979 96476983 25186687 55561655 7 pins Ignition Coil,for Chevrolet",JTSGHRZ,FBM,Automotive,Coils,65.11,0,0.0,0.0,,,HEIYEli,1,,,,-,22,2.0
